UserId,ItemId
1750,2977 231 1268 3186 240 706 1020 1195 2173 1474 3178 968 331 2455 2811 2901 2546 2878 676 1770 1307 215 1575 13 486 2940 2902 2309 1880 1001 1104 284 1429 2907 128 883 1680 551 2359 845 2840 2514 1662 1665 1034 1224 1054 1672 2086 1802
1751,1352 1860 2299 1307 2547 2997 3129 457 662 2706 2066 2013 1397 968 767 3037 1734 2115 2750 167 1875 1756 1443 517 3026 2855 46 1065 333 317 2616 945 1197 3231 741 1770 2278 2030 496 2497 1942 2841 1677 862 2039 1218 1784 255 296 2351
1752,2441 2726 465 869 2147 1770 1567 234 868 1193 457 865 2790 2464 770 2537 2463 2398 2176 1722 2710 3175 275 1868 1956 2595 945 490 2320 380 1857 609 3014 2514 346 1060 767 62 706 1102 2133 2855 847 1681 229 1147 1088 294 68 2876
1753,2855 2537 294 847 1213 2111 1575 1185 3209 1197 865 1857 3118 964 2525 1795 2841 465 3220 296 589 1226 2521 1168 366 417 2914 1973 1377 2470 397 1295 770 1156 3040 2163 2514 1922 2291 62 1455 2217 1967 1614 3031 2977 2706 988 1386 2330
1754,1241 1681 3078 2940 1407 3181 719 1348 2845 2986 2464 1455 697 2541 2602 2206 2299 702 812 3041 1575 1336 92 3209 2749 167 1313 1405 489 2466 496 2392 1579 1812 1693 2514 750 2144 770 1022 2312 1648 987 2536 2551 3008 2190 457 1057 18
1755,2940 1193 1455 698 2299 1800 1065 2222 2460 505 275 2537 1185 1465 770 2527 3103 1567 3229 1868 358 517 2472 2783 1784 976 1060 1245 1443 167 644 1241 2470 2022 296 3022 3041 2232 412 333 1474 1875 2351 2031 454 119 1352 1407 2661 2497
1756,1298 397 443 919 1720 1521 1088 2527 1614 2565 1226 2138 2330 2893 2627 2521 1197 637 1268 590 2522 2828 471 1556 2971 2855 2865 423 2786 358 676 1795 1414 2338 2631 2380 1132 1873 1684 2811 3077 2685 192 1110 334 2163 593 1399 876 1656
1757,3221 676 490 1195 1203 1113 3031 2821 1681 1617 1969 613 294 2426 3150 2671 358 1795 2514 2124 2330 719 215 1012 3040 3220 825 2295 783 53 1987 1435 1125 1170 1383 1132 319 2297 1226 2444 1648 1213 1020 1005 2878 582 1474 1421 1696 590
1758,2956 412 238 840 702 1423 2946 3001 1206 255 131 770 243 2922 2299 2176 1307 949 945 273 2343 1744 1053 1274 1734 2646 3181 2536 2022 2179 221 50 2964 1237 2208 1092 2770 644 2546 117 1233 981 2701 2195 1317 987 2047 1269 2334 748
1759,1197 1575 803 117 2819 331 2563 2841 987 863 3037 532 2163 703 770 167 1213 385 192 2057 1474 1563 2976 655 2351 2359 1922 808 1001 837 3241 1797 1371 1377 959 3118 1641 231 3023 2182 2035 1736 1012 2299 1494 2942 2661 3236 751 2380
1760,0 333 545 471 938 1529 405 505 25 2455 2527 437 1567 2902 829 302 443 830 2977 3221 958 2674 2879 415 783 3041 475 2087 1635 3089 1383 1159 1353 2805 1226 2878 2398 2415 2850 147 1521 3118 3019 2514 1970 1765 1170 2117 2958 332
1761,2464 465 1200 3237 770 3014 2977 1193 2470 2350 2006 1197 1567 2855 644 1048 1770 2035 1295 497 2726 62 2182 987 2044 1410 702 1102 3049 2616 486 3175 1575 2934 2696 2222 1365 2750 814 1088 2133 964 783 385 48 1520 3229 954 2551 3092
1762,2652 1575 2940 294 2527 1307 2031 783 454 1195 2971 1715 1770 3041 1197 2845 486 988 2821 609 296 2222 2944 719 1193 1784 1635 3040 2855 1474 964 2441 1207 1567 1861 380 2117 2551 2472 3209 2108 2464 2312 2470 3229 545 1132 702 1185 898
1763,231 1686 825 3167 2811 2546 987 25 319 2464 1474 1154 2392 1015 358 1054 1185 1336 676 405 745 1317 1975 2039 2885 2006 1106 1432 2297 2779 692 2889 1348 505 479 3194 1110 2262 251 1770 1465 3221 1956 2930 3178 2351 1596 2648 938 2431
1764,294 2182 1045 1405 1197 505 333 3194 2320 981 3209 829 1213 987 405 2799 1200 573 1307 1336 2413 2463 1612 938 545 1241 3221 856 3022 98 767 2958 2550 2855 639 3178 431 457 770 2546 1087 2908 1193 2193 2959 1455 2514 2392 2312 3210
1765,1602 845 803 2411 100 2470 1784 1195 2320 1197 830 272 2521 1339 439 1651 2262 3059 1720 2855 706 2885 2350 2351 3003 3023 1767 1680 2058 2811 497 2022 1737 1156 425 865 2464 2986 2176 2652 468 122 1001 471 2538 465 1200 331 1168 1106
1766,3031 1784 2066 698 1352 1556 2108 976 752 1755 1881 1196 3111 2299 1135 607 1799 496 490 2821 485 2460 2702 1681 2747 573 2833 2473 1803 2662 46 1397 3092 1575 2070 3238 2732 798 1369 1353 2773 2525 3176 2075 1875 2661 1942 1132 2084 981
1767,2972 2651 3003 1602 1533 803 2962 2522 2258 2119 1517 1242 2763 169 100 2677 1173 2339 1340 1811 210 2788 2262 633 74 959 3085 439 2568 830 1360 2819 1189 1474 1371 2875 3241 186 954 2108 2652 1216 2670 2908 1210 910 3023 1714 2187 2976
1768,3040 2726 1722 234 280 1193 892 147 98 741 1365 2193 2385 2470 2845 2782 2117 3186 251 698 2878 1239 454 3035 868 3092 2710 1027 2099 1259 1795 2966 1130 2124 981 2937 719 1761 714 1837 1958 2555 3176 2521 1715 2494 1684 2178 2392 975
1769,702 2398 2810 1423 2726 1357 280 988 3229 2783 1386 1185 465 275 338 783 2888 3022 2616 2541 865 1754 2841 1245 2031 2035 259 1023 1681 2133 1455 745 2351 2551 803 2022 2855 698 589 380 2173 2652 2127 486 307 2350 1053 491 100 2750
1770,1119 2638 984 334 2521 3079 1200 545 1533 335 1130 1496 2330 2742 1861 402 51 1298 2811 2119 1254 1365 2275 1132 842 822 1236 1014 2350 3161 2855 2537 1573 1056 397 1480 261 651 1873 2977 2651 1377 1684 3186 2631 1864 2232 782 1651 585
1771,266 183 2878 1297 302 1130 0 2470 1845 1102 1460 2270 964 475 3236 490 2850 1226 1241 2706 98 545 1239 1737 255 1579 1612 2171 412 443 2661 3118 2222 788 2182 971 1956 296 1697 346 521 2312 3209 750 1498 1868 417 2855 2472 2652
1772,239 1797 2178 2940 2431 1299 2550 1197 2217 1975 1880 714 2736 2959 2474 1941 319 358 2779 1686 996 1213 3040 2571 710 1895 3209 1770 2233 1868 2164 3243 697 1531 1327 981 2413 2320 155 1269 335 3176 1006 1212 2930 886 394 1268 2182 2631
1773,1307 2127 1455 1341 2831 2508 2403 1474 898 3041 417 2814 1144 2885 427 2464 1786 2180 3181 870 485 1793 1195 2574 3202 2435 3078 1575 2278 2575 1071 486 2855 1260 697 607 1857 2299 31 1875 573 2144 88 2039 272 1241 340 886 1470 1156
1774,272 1156 2163 2299 2127 398 1348 1200 1706 2111 1046 59 2799 814 294 2022 706 2563 2879 3039 2706 3037 517 868 1857 465 1423 2616 1083 2035 1289 2217 1305 2338 2325 457 2724 3041 2115 454 2351 3003 719 1230 2841 2384 147 2057 3206 2147
1775,2464 2537 1200 637 2312 2527 3147 3142 1407 490 2031 226 443 1770 783 1132 1203 2455 976 865 1614 2837 2845 1185 2652 2380 2460 2351 2262 2232 2661 2476 2821 2977 3031 1693 1752 2814 3040 1193 613 1268 234 1861 714 2662 92 333 3178 496
1776,2324 275 3178 2785 3118 750 2138 3110 3015 2493 2940 2222 898 1835 2206 1314 706 1232 1889 2054 1749 2821 2185 663 424 1112 1868 1065 2898 3251 770 998 329 968 1009 2178 2497 2508 2281 1363 950 3181 446 1053 1355 2845 3231 3139 489 3238
1777,2470 491 2138 1423 1056 521 1193 2885 479 132 1575 702 307 981 1113 525 1868 2770 428 1504 1307 2476 2652 968 2706 2233 2291 2592 426 2645 3053 2616 275 2893 2855 2693 2101 1818 2398 678 3246 741 3079 2232 2527 2382 957 454 1635 92
1778,2514 2855 2805 770 1307 2039 2182 2299 2464 1034 3118 1092 981 457 2283 2536 3189 417 2885 3178 1386 1984 3071 2724 2831 1696 307 1505 865 589 2320 1213 1832 2351 2013 2578 1818 3209 3032 2460 3037 2652 255 1573 1677 2946 0 2770 745 2180
1779,1567 2431 2841 2652 2171 2958 2232 1817 1443 28 1357 2270 417 91 157 2111 2799 1389 100 1200 1386 2344 2551 698 949 2365 2163 1410 566 489 1237 3210 868 2782 1055 115 2147 848 2441 2760 1681 1239 961 3022 1597 2299 2980 232 1455 2350
1780,2431 1405 1054 1193 1197 825 1045 319 1474 2164 91 1268 2129 1289 905 335 2652 1224 1432 1129 243 602 1470 239 1797 2392 2878 613 644 2959 2977 1154 2413 2182 1203 1195 987 3194 3049 1857 756 2474 2108 2944 140 803 2845 1560 866 1239
1781,2464 1577 767 1474 1612 2163 3241 1864 2035 3064 1575 1156 868 1193 765 814 1868 1137 470 2441 1023 2179 2940 2133 288 346 1289 1755 1226 770 988 2841 2472 2496 1046 2463 2299 2537 2474 1681 865 1013 532 2338 2986 2724 405 2649 238 1991
1782,2514 865 1857 2937 2555 1307 2841 2320 1533 706 2805 2726 2551 362 655 1193 192 2997 1397 2072 1130 1706 1195 2339 3008 1365 2649 117 454 100 3031 1377 363 2902 2024 2977 1362 1020 2127 412 3037 1180 1474 475 2006 1324 515 346 3186 1290
1783,1130 644 706 2557 2464 2940 13 770 1001 299 609 1226 2855 2946 2661 296 3229 2902 2786 662 3178 1812 2030 1065 2065 1835 471 863 2299 1868 962 398 176 1343 1022 2226 2086 465 1818 46 443 2755 1230 2616 1513 334 485 2312 479 1496
1784,2521 2855 398 2862 1290 275 1200 115 294 1795 1853 2167 1119 3040 783 1130 1113 346 486 147 1938 1423 1421 960 1272 2971 751 465 2669 2299 361 1444 589 1193 415 3041 3052 1793 2232 2811 3220 1343 1132 59 2217 1446 2055 397 457 984
1785,2299 702 417 2602 863 3209 1348 1017 2180 3041 485 2516 2885 3181 167 1194 277 1386 1104 1063 1156 1218 3032 1586 2024 1237 273 85 1575 682 750 296 2206 1734 2541 86 1324 3086 663 1860 730 830 2980 361 2445 749 1397 1469 2022 84
1786,2232 505 1575 275 2726 2946 98 2466 812 719 1200 319 1956 1868 3078 2661 2546 3031 2878 2295 981 294 1455 1784 454 2799 862 417 1106 2024 1377 3040 678 2351 1648 333 1197 2986 346 240 2724 2537 2767 1695 2821 471 2464 2217 3220 2320
1787,1443 2855 1156 491 2299 1343 1474 1290 3209 167 98 1734 46 2464 1941 976 2411 2602 2291 672 1754 863 1567 1875 1184 621 3118 1386 425 2997 3037 1513 3022 1233 2502 2664 1423 2805 2547 3229 2127 272 3158 2483 496 1048 33 117 964 697
1788,869 3031 2460 3041 380 25 1031 2508 1200 2351 573 2645 275 2039 1197 2821 1193 371 3176 2185 2013 619 2299 2717 2706 428 2791 2138 1664 2084 719 1812 2278 1290 3248 1456 1351 1116 1321 167 2823 1881 3231 3181 1635 865 1754 515 2657 2357
1789,2108 1715 1868 2163 1065 1754 307 2514 1446 423 702 607 1579 2463 2850 2120 1226 362 3166 2652 1923 865 1357 2752 1160 1397 2650 3059 2695 1612 1362 1825 292 617 1793 3022 115 1185 2441 1088 870 644 988 1130 859 770 2398 2976 1423 2855
1790,1193 609 2464 1784 2022 1290 2541 2652 3209 2885 2455 2325 1579 1800 845 2320 2726 1156 2547 1770 2115 1292 1386 1023 1868 465 1020 968 719 2921 2747 865 1575 655 2173 1941 2208 1407 2024 1765 783 2536 1197 2299 1520 2937 2035 753 2198 2007
1791,1239 2182 651 294 987 1200 1034 2072 2111 2350 2380 2696 1289 692 865 677 2934 2406 1152 2811 2460 2295 2810 1784 2958 358 1055 1861 1612 98 1868 1268 479 1399 595 1362 1150 2551 1147 3031 2217 1195 1455 2055 2299 2320 0 3064 2555 2986
1792,2805 2470 98 2031 2312 1575 405 598 964 2380 115 2174 1332 490 1197 333 2875 2809 2039 2934 479 1770 1124 1938 2782 517 1099 1106 868 1531 3189 2734 1224 2375 677 2726 2652 783 676 1446 3118 1088 1196 803 1185 1604 2138 2350 2193 2299
1793,296 1185 865 277 968 1195 863 2547 545 1386 1857 1575 2537 644 465 1868 1197 2086 1295 402 2411 91 1065 981 167 2291 2706 2173 1357 128 1430 1505 307 3181 46 1922 1324 2350 1673 1474 1443 1991 2749 3158 275 3118 1424 3037 259 505
1794,486 2173 402 1720 1806 1119 3162 1242 1663 3142 2652 2902 1264 847 1828 2557 1873 1012 1556 960 2855 96 1781 3147 1307 1185 505 2786 2974 935 2952 465 1189 2304 2537 783 1575 415 3241 307 3040 1056 545 1130 2307 3079 1412 856 1219 122
1795,1505 987 2616 2652 1443 2351 2750 3130 988 2470 1195 2977 2258 2885 1289 2693 491 2956 1737 2946 2937 957 3237 2044 1268 1292 607 2072 1200 3209 2350 702 1065 3202 1657 2749 2902 2878 1800 748 232 598 2198 168 1922 712 398 2811 3073 1272
1796,1465 1575 2616 865 1348 987 2652 803 2463 2393 2179 3145 2533 1560 1200 1770 918 2514 3241 2688 1474 231 465 192 479 3130 1455 2678 3148 1868 3091 3032 1092 526 1784 1268 3220 603 2855 2039 1396 1239 1034 2888 1714 266 380 3181 942 1602
1797,1307 1734 706 1241 2706 417 3078 2299 496 2464 2885 2115 1034 2855 1193 3041 486 2455 865 117 46 2470 2127 457 2997 1860 842 231 1386 425 2757 845 59 3190 1812 1868 2002 655 573 331 2841 2173 551 770 2805 3216 1156 663 2574 2770
1798,1521 745 2494 397 13 1756 1226 1494 2893 1575 505 2997 2190 2330 2527 192 1182 2595 1130 2278 1468 2297 847 450 1184 770 1321 1429 2809 1949 2206 1662 588 1861 264 3161 1067 358 3162 2944 1456 2159 962 3220 1557 1987 971 1185 1605 1219
1799,1106 2841 2986 609 1504 2750 346 470 1864 868 2799 988 2958 603 147 2811 2338 1117 1990 938 1446 954 234 2693 2134 2262 2147 853 3059 1324 969 1128 2401 3132 272 151 845 655 942 713 2862 1269 3014 1685 1800 3237 192 1714 2551 48
1800,1197 1575 2841 2460 2455 1421 3158 1185 100 1260 1034 259 486 2411 465 366 2966 2977 422 3142 988 2661 976 2809 2470 2521 485 3040 2006 3014 1193 1239 496 545 3186 719 2527 1348 2055 2974 1681 231 2855 1941 2338 745 676 312 706 2702
1801,2312 663 1575 2547 2855 457 417 2455 402 1579 2222 92 471 2514 2940 505 706 783 2024 1860 2127 3178 865 1875 1923 1116 1185 2206 2034 842 2299 1567 1474 1734 656 1195 1784 1881 2805 3231 231 770 2115 1130 1197 3037 2339 719 275 1424
1802,2811 1770 829 465 1462 767 2810 1613 1531 100 122 1195 3189 682 126 1797 2086 2431 2966 2855 1156 3085 319 1767 2309 1941 2547 2959 1236 2072 633 2160 2385 2297 971 1065 1182 1975 651 471 1452 2940 1159 2939 166 2788 883 197 862 2002
1803,1923 770 1424 457 2770 706 167 1829 86 1200 2022 471 1672 1195 2007 299 2885 3229 2823 2066 2940 3127 1134 842 939 2031 749 2173 1325 1343 333 2265 162 1184 1860 2127 3077 865 1456 750 1298 1986 2064 1324 609 255 968 1605 1857 275
1804,2786 2750 2563 1861 428 1812 1113 2661 938 2602 2464 1754 987 2431 362 167 443 2811 3181 2351 358 2956 2006 2986 3175 2551 2940 847 2616 1226 1272 2841 2299 2413 2392 1362 697 115 706 609 458 2206 1800 651 1731 2514 937 2541 1784 1129
1805,1423 1130 919 644 2958 545 2232 808 296 949 491 1200 165 2035 1446 1991 1001 1389 2111 2151 589 865 2255 1226 2841 2557 2299 2295 1812 1770 1195 2208 2971 423 981 1846 1784 59 1922 2055 162 1305 814 266 465 2807 1026 292 741 770
1806,1755 751 968 3176 3229 2022 2149 2031 1969 2940 307 489 2359 2662 1012 2337 3178 485 2306 1407 2749 2178 1873 1236 2497 1197 1975 2232 2547 1648 2402 1826 2527 1531 2823 863 865 2977 2821 1195 1054 1887 1386 767 259 3073 2970 2717 358 2833
1807,2841 2464 2940 443 968 1239 275 486 1001 13 1474 1567 676 2031 2652 2977 167 697 2163 366 1754 745 3221 865 68 919 358 1014 505 147 346 1737 2428 1336 770 1185 3178 1272 2171 706 417 988 1104 92 1861 2173 663 1693 1770 1117
1808,1474 706 1575 307 865 1048 714 1922 2977 2380 1197 1034 2455 655 1213 1531 2726 471 2350 231 2805 363 2299 2855 3186 1857 2811 3142 1290 126 1706 1567 1343 2902 1117 2351 272 2431 2862 613 719 981 1292 964 284 2006 2537 2841 1239 2320
1809,2182 1575 2855 2299 2320 1193 1474 1722 3189 1129 3257 2616 280 2128 3237 1386 2750 814 491 2726 3175 1984 166 465 2006 2805 517 2022 2198 372 2688 637 2380 868 2470 2035 702 856 1558 1475 2651 964 765 1681 1088 1973 92 783 1861 1635
1810,814 2541 296 868 2031 949 2006 988 2470 2351 3181 3237 1812 3236 702 2299 803 1693 1295 1864 3078 1365 697 2940 335 280 2537 741 1446 968 783 842 2398 496 92 1184 1245 865 2551 3129 1811 3209 1931 1197 2799 2914 2952 1868 987 2825
1811,2464 2470 1362 1185 1868 417 2726 1386 609 2350 706 1239 1048 3178 1289 3078 3103 2661 2652 2555 651 490 2055 3080 770 2862 1784 2811 471 496 2182 454 1812 3181 234 2883 1195 231 2971 1193 1241 2541 2351 719 2855 2072 814 2986 1242 115
1812,2470 981 2350 2664 3209 1861 296 2483 1767 307 346 3186 2937 45 2638 2233 2645 2602 1784 1413 3241 1845 551 2913 837 167 2885 2902 1990 1901 1812 470 117 2171 2717 2270 3224 3179 1165 2977 3132 2714 2805 1006 2979 910 11 276 1569 2437
1813,296 397 1226 2182 865 2724 545 270 450 2217 1612 2805 3209 783 2790 333 949 2696 2799 1213 458 2855 0 1219 2464 2652 1197 770 2291 100 2330 1695 589 398 115 2627 1200 302 1193 1803 283 1414 2472 1141 1156 2664 2431 2312 745 2163
1814,2811 2661 1533 2866 1873 593 1895 169 3134 2956 1016 2834 1432 1268 1668 2499 3237 3202 578 1317 1054 971 1429 319 1357 2910 2413 990 3150 979 1065 2 82 2031 1318 133 291 690 1701 1053 714 1460 1058 1495 1146 907 486 1628 3105 1505
1815,3145 1737 865 2827 275 1460 2537 346 3130 454 2472 1593 1057 1876 719 3064 1681 1662 1864 2878 2807 100 2799 3031 2986 3186 2070 1147 1767 2971 517 1127 1106 385 988 490 2521 1956 3049 1446 1575 2652 907 820 2958 1386 1022 1443 470 1977
1816,2359 1194 128 422 1006 1793 1443 2178 2749 3229 465 255 2136 1956 2810 1498 3178 596 1348 1386 1264 3158 2557 751 277 1736 173 1340 1351 471 1290 430 2783 1281 2351 1657 2173 1106 2541 505 3048 702 645 3148 945 3020 1755 1177 3090 2811
1817,2498 1298 593 13 471 333 971 505 39 1871 1745 1001 2997 3105 397 155 2330 2514 2384 892 2648 1767 3223 2853 1594 457 2984 2521 628 1414 2128 2329 3108 2805 486 669 1802 958 2744 938 1165 865 2304 3179 398 783 2595 140 1602 1715
1818,2977 682 1200 2799 1861 2885 2652 157 1462 2749 2117 1958 122 2181 1372 2905 490 2857 2980 2838 1113 1853 1132 1909 443 1733 2182 2496 637 2309 1129 28 2971 1758 3158 1767 633 1474 2411 1141 2551 1156 2869 2726 2320 3189 3003 654 1386 2812
1819,2483 1745 1305 2997 2757 2563 814 122 1180 1430 1857 2282 2855 2101 1343 170 2664 1031 2498 981 2750 2185 2115 808 3068 463 2127 1740 3159 1505 192 167 319 3037 847 2198 331 3226 33 428 3142 958 1990 1279 3132 1898 2651 470 307 655
1820,1575 1197 2022 676 2885 1156 496 1386 1405 2541 2320 2299 2652 1861 607 1800 491 2431 1443 471 470 1195 1185 2616 945 3041 3181 2750 987 454 2645 517 2470 968 2726 1290 770 719 1560 1455 1956 167 2024 266 1657 1348 2108 780 417 1567
1821,2805 294 981 3181 865 3118 2855 1034 1307 1474 1443 1156 2645 231 1956 1575 2514 417 2464 296 2022 496 1197 1455 938 1389 2217 2070 2819 698 465 1348 1684 987 1193 1362 1734 167 3037 2825 1386 3031 2222 1648 1417 1922 2946 545 2291 1857
1822,2470 719 2652 2464 1474 1681 1197 275 234 702 1868 496 1200 1684 1812 2455 2726 2537 1057 1386 231 3156 2299 2977 2320 1754 1958 2966 2944 443 2525 525 2845 968 3147 2428 2514 2392 2283 1715 1871 1113 655 170 454 706 294 2055 2431 3176
1823,405 465 2499 3147 3059 2724 942 1423 2546 2841 2464 2173 2934 1446 2514 908 702 2994 677 2855 1497 2533 938 3189 1770 471 277 1641 3035 1909 734 1890 1362 1706 1868 1193 417 1649 443 307 2905 856 651 949 1200 1613 1389 2299 2958 2339
1824,2232 719 1195 2652 1268 2541 2883 965 2726 2072 598 2937 1722 3186 1547 1575 1200 2182 2087 3008 294 1032 3064 1941 2411 497 272 2932 2472 1026 48 2862 98 988 1383 3150 2159 976 1239 417 1715 2616 3142 505 2805 1868 1213 157 1455 964
1825,2825 2171 2127 1770 803 1239 2875 238 3233 2072 2198 2428 2933 2787 1034 551 2782 788 1748 2302 1306 2774 2802 981 521 2057 288 1122 3148 2237 431 809 1295 1845 1465 1289 1056 272 1470 2546 181 2299 2211 231 2464 1263 28 3091 511 1868
1826,2464 814 2861 2208 454 837 1770 2885 346 2198 423 2338 720 2616 2706 1289 231 1184 465 2498 1180 2035 1722 702 2222 1579 517 170 738 783 72 2757 2080 1568 168 2312 1040 2555 2384 496 2825 869 1348 2546 1695 1279 2805 669 398 2176
1827,3186 2551 2173 593 1268 3237 1556 3064 1113 2455 1635 1614 2182 486 2330 571 545 842 2555 2380 964 2298 2971 869 1054 1568 505 1307 2309 275 1695 2974 1349 3150 1001 2283 719 651 1254 2726 358 2878 2652 1520 2466 13 362 1128 1917 2865
1828,2940 749 2536 485 2497 3193 639 290 1880 821 2359 331 2514 2772 2190 2138 1321 1969 1677 2464 1660 1212 2645 2297 2278 1923 2144 2540 3178 2571 1465 299 3159 2747 3022 88 494 31 517 1657 338 1560 2174 496 1429 2867 2309 2831 1407 3158
1829,1533 346 783 454 2855 2555 1455 2173 486 3142 2706 1474 397 1614 2464 358 1720 1197 1239 1268 3049 1520 1857 2330 964 3092 490 2977 2262 2291 571 1130 3221 1871 147 706 1128 2312 2819 2455 1193 3041 1048 485 1001 443 2551 719 167 2024
1830,266 2638 3209 1268 1389 100 3118 2182 1102 808 545 770 1560 712 2841 1991 1386 1200 958 669 1498 1237 2157 1612 2171 1579 165 1999 3189 1307 2350 865 1060 596 475 162 1292 1446 183 589 2471 1547 2955 2633 2133 2115 1178 2361 2127 2111
1831,1156 333 968 1295 1734 1693 2547 2312 3231 2291 1184 1307 3026 2940 471 1092 1857 3037 2392 2024 2747 1190 1324 3181 2127 3086 2706 1430 2350 2977 703 2022 277 2664 505 1673 3118 981 545 1197 2068 2330 2536 2149 117 3127 1130 1860 494 496
1832,1941 231 1055 987 706 2878 988 1533 2413 2538 243 405 1684 1159 755 2541 2258 1268 337 1770 338 1575 1706 1220 2163 157 3209 2012 1185 2139 1474 2726 2351 302 417 1264 319 545 2111 454 1402 2750 2072 1200 232 3197 521 1026 1289 2875
1833,2463 2351 803 2299 783 1770 2398 770 3229 2441 1407 2339 1424 1423 1754 1307 3209 1533 1189 454 2232 2476 1197 2661 1920 3041 1455 1167 838 2651 1150 2940 719 1295 2819 1579 272 2030 1185 2117 333 1973 702 1648 496 2527 987 1681 1684 2574
1834,1154 1197 1474 505 825 1405 1299 2164 1861 1002 155 1203 2196 2811 1575 2546 905 714 319 2726 358 244 2959 2631 458 2297 1754 2889 845 335 1755 275 2749 697 1896 1054 2237 613 394 1045 3210 2940 1684 2470 91 2887 1686 119 2171 865
1835,2706 3041 2786 2521 46 1956 1386 2460 1292 479 1575 1857 1022 1272 1197 1200 2855 505 3064 672 2807 2464 1156 2537 1567 2350 1792 2470 417 2320 142 2850 1868 571 363 1001 217 870 31 1871 2638 2616 275 959 974 2536 1423 2913 296 2563
1836,454 2885 465 1185 1784 803 501 2652 702 1818 783 470 814 1156 380 1307 2455 2964 830 1407 1446 2944 644 2977 2919 2841 1386 2649 2855 3118 521 1474 2726 497 1973 1567 865 3209 2514 1443 2937 1737 3229 845 745 1034 609 3041 1643 3186
1837,2182 865 2726 1048 2888 712 1325 2464 2805 1455 1185 1465 385 1268 0 333 3209 358 1213 2514 2020 2541 2651 1497 2734 1579 98 3118 2070 2946 2117 471 1567 1612 2878 595 2193 2760 734 698 2885 2126 3237 2652 2351 2869 2217 405 3031 505
